solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
saga,l1,False,0.7310795979306085,95.65691286027949,False,3.94,100,ovr,0.5230502317000981,,2019,0,True,,0.105
liblinear,l1,False,0.03657509268060322,8.464149944809732,True,3.899,101,ovr,,,2019,0,False,,0.073
liblinear,l1,False,0.586,90.331,True,0.461,104,ovr,0.4031691464450935,,2019,0,False,,0.093
sag,none,False,0.331,78.04852841018604,True,7.819,98,multinomial,,,2019,0,False,,0.093
newton-cg,l2,False,0.0001,3.7900987096316987,False,4.197228368797344,101,multinomial,,,2019,0,True,,0.084
sag,none,False,0.331,77.049,True,7.819,98,multinomial,,,2019,0,False,,0.093
saga,l1,False,0.7310795979306085,95.65691286027949,False,3.94,100,ovr,0.9086575543967805,,2019,0,True,,0.105
sag,none,False,0.335,36.022,False,7.354,104,auto,,,2019,0,True,,0.08
sag,l2,False,0.908,30.49,True,3.588,104,auto,,,2019,0,False,,-0.119
sag,l2,False,0.335,36.022,False,7.354,104,auto,0.8408483326276716,,2019,0,True,,0.081
saga,l1,False,0.439,87.218330997712,False,0.208,105,auto,0.34365159365776776,,2019,0,False,,0.105
liblinear,l1,False,0.03657509268060322,8.464149944809732,True,3.899,104,ovr,,,2019,0,False,,0.073
liblinear,l1,False,0.586,90.331,False,0.461,104,ovr,0.6995952911506185,,2019,0,False,,0.121
liblinear,l2,False,0.586,90.331,False,0.461,104,ovr,0.30190311621935595,,2019,0,False,,0.147
saga,elasticnet,False,0.876,77.749,False,4.961,98,multinomial,0.8943997782145745,,2019,0,True,,0.121
saga,elasticnet,False,0.858,80.178,False,7.515,100,auto,0.9196888444316101,,2019,0,False,,0.105
saga,l1,False,0.057652818930695335,95.65691286027949,False,3.94,100,ovr,0.6267420468068673,,2019,0,True,,0.08
liblinear,l1,False,0.03657509268060322,49.10423370403838,True,3.899,104,ovr,,,2019,0,False,,0.073
saga,elasticnet,False,0.345,53.41194649320669,False,8.926,100,auto,0.06583467727730097,,2019,0,True,,0.105
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.08466956912011114,,2019,0,True,,0.105
lbfgs,l2,False,0.3847420357807596,70.441,True,3.588,98,auto,,,2019,0,True,,0.044
lbfgs,none,False,0.3847420357807596,70.441,True,3.588,99,auto,,,2019,0,True,,0.044
sag,none,False,0.236,19.863,False,1.083,95,multinomial,0.007851005331251826,,2019,0,False,,0.112
lbfgs,l2,False,0.726,69.471,False,1.011,104,auto,,,2019,0,True,,0.084
sag,l2,False,0.736,84.918,False,0.979,95,ovr,0.5190037287013293,,2019,0,False,,-0.125
liblinear,l2,False,0.586,90.331,True,0.461,104,ovr,0.48861880442715255,,2019,0,False,,0.147
liblinear,l1,False,0.586,90.331,True,0.461,104,ovr,0.6793025673721249,,2019,0,False,,0.093
saga,l2,False,0.214,59.07,False,0.19298249603646286,100,ovr,0.3683314563344259,,2019,0,False,,0.105
saga,l2,False,0.224,59.07,False,0.19298249603646286,100,ovr,0.9884590580992895,,2019,0,False,,0.105
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.26091653544625626,,2019,0,True,,0.105
lbfgs,l2,False,0.224,59.07,False,0.19298249603646286,100,ovr,0.7771001545085096,,2019,0,False,,0.084
saga,l1,False,0.439,87.218330997712,True,0.208,105,auto,0.43122102463204415,,2019,0,False,,0.104
lbfgs,none,False,0.401,40.392,True,7.226,99,auto,,,2019,0,True,,0.044
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.06385794894382868,,2019,0,True,,0.105
lbfgs,l2,False,0.964677948698211,70.441,True,3.588,99,auto,,,2019,0,True,,0.044
saga,elasticnet,False,0.858,80.178,False,7.615,100,auto,0.9030107075409272,,2019,0,False,,0.105
saga,l1,False,0.345,53.41194649320669,False,8.926,100,auto,0.4516117926868677,,2019,0,True,,0.105
liblinear,l1,False,0.03657509268060322,49.10423370403838,True,3.899,103,ovr,,,2019,0,False,,0.073
sag,none,False,0.908,30.49,True,3.588,104,auto,,,2019,0,True,,-0.119
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.3979536016023134,,2019,0,True,,0.105
liblinear,l1,False,0.335,36.022,False,7.354,104,auto,0.20723197341708288,,2019,0,True,,0.082
saga,l1,False,0.439,87.218330997712,True,0.208,105,auto,0.04210142789066196,,2019,0,False,,0.104
saga,l1,False,0.439,87.218330997712,True,0.208,105,multinomial,0.94796135125632,,2019,0,False,,0.119
lbfgs,l2,False,0.224,59.07,False,0.19298249603646286,100,ovr,,,2019,0,False,,0.084
lbfgs,none,False,0.414,49.967,False,3.033,104,multinomial,,,2019,0,False,,0.084
newton-cg,none,False,0.35,20.45,False,5.244,103,multinomial,0.1463544898080057,,2019,0,True,,0.084
liblinear,l1,False,0.03657509268060322,49.10423370403838,False,3.899,103,ovr,,,2019,0,False,,0.083
liblinear,l1,False,0.335,36.022,False,7.354,104,auto,0.19797004355794223,,2019,0,True,,0.082
liblinear,l2,False,0.586,90.331,True,0.461,104,ovr,0.37803196431429753,,2019,0,False,,0.147
sag,l2,False,0.441,37.886,True,1.115824425354393,102,multinomial,0.15133436847289106,,2019,0,True,,0.012
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.9829892105452821,,2019,0,True,,0.105
sag,l2,False,0.278,10.902,True,4.265,99,ovr,0.6799294831100022,,2019,0,True,,0.11
saga,elasticnet,False,0.282,94.24386241247521,True,1.585,105,ovr,0.8776565829010952,,2019,0,True,,0.104
saga,l1,False,0.439,87.218330997712,True,0.208,105,auto,0.49540592491118873,,2019,0,False,,0.104
liblinear,l1,False,0.596,90.331,True,0.461,104,ovr,0.9170466727598151,,2019,0,False,,0.093
lbfgs,l2,False,0.224,59.07,False,0.19298249603646286,100,ovr,,,2019,0,True,,0.084
saga,none,False,0.282,94.24386241247521,True,1.585,105,ovr,,,2019,0,True,,0.104
saga,l1,False,0.439,87.218330997712,False,0.208,105,auto,0.4984408914907503,,2019,0,False,,0.105
liblinear,l2,False,0.596,90.331,True,0.461,104,ovr,0.4986465918650089,,2019,0,False,,0.147
lbfgs,none,False,0.3896300931523784,70.441,True,3.588,99,auto,,,2019,0,True,,0.044
lbfgs,l2,False,0.331,77.049,True,7.819,98,multinomial,,,2019,0,False,,0.044
saga,elasticnet,False,0.282,94.24386241247521,True,1.585,105,ovr,0.21877309687215574,,2019,0,True,,0.104
lbfgs,l2,False,0.224,59.07,True,0.19298249603646286,100,ovr,,,2019,0,True,,0.044
saga,elasticnet,False,0.282,94.24386241247521,True,1.585,105,ovr,0.340220315051032,,2019,0,False,,0.104
saga,elasticnet,False,0.282,94.24386241247521,True,1.585,105,ovr,0.9625664632546818,,2019,0,False,,0.104
sag,l2,False,0.677,54.699,True,0.475,104,multinomial,,,2019,0,False,,0.012
saga,elasticnet,False,0.282,94.24386241247521,False,1.585,105,ovr,0.8990080380310076,,2019,0,False,,0.105
newton-cg,l2,False,0.093,95.85485904464993,True,1.656,96,ovr,,,2019,0,True,,0.044
saga,elasticnet,False,0.282,94.24386241247521,False,1.585,105,multinomial,0.8181183809177941,,2019,0,False,,0.121
liblinear,l1,False,0.596,90.331,True,0.461,104,ovr,0.035468261876012264,,2019,0,True,,0.093
sag,l2,False,0.441,37.886,True,1.115824425354393,101,multinomial,0.2568819120719038,,2019,0,True,,0.012
liblinear,l2,False,0.596,90.331,False,0.461,104,ovr,0.8423333270773672,,2019,0,True,,0.147
sag,l2,False,0.441,36.886,True,1.115824425354393,101,multinomial,0.7181316517768294,,2019,0,True,,0.012
saga,elasticnet,False,0.282,94.24386241247521,False,1.585,104,multinomial,0.06635913103778524,,2019,0,False,,0.121
liblinear,l1,False,0.596,90.331,True,0.461,104,ovr,0.8688953140043785,,2019,0,True,,0.093
saga,l1,False,0.435,26.835,True,2.635,105,auto,,,2019,0,True,,0.104
liblinear,l1,False,0.596,90.331,True,0.561,104,ovr,0.22509065367649606,,2019,0,True,,0.093
saga,elasticnet,False,0.282,94.24386241247521,True,1.585,104,multinomial,0.015285139969726802,,2019,0,False,,0.119
liblinear,l1,False,0.596,89.331,True,0.561,104,ovr,0.8439546856924078,,2019,0,True,,0.093
newton-cg,l2,False,0.0001,3.7900987096316987,True,4.197228368797344,101,multinomial,,,2019,0,True,,0.044
liblinear,l1,False,0.476,26.565,False,6.653,103,ovr,0.1606900602627206,,2019,0,False,,0.121
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.1488194902889095,,2019,0,True,,0.105
sag,l2,False,0.858,80.178,False,7.615,100,auto,0.656083661770337,,2019,0,False,,-0.125
sag,l2,False,0.745721052753264,9.673,False,9.521,97,multinomial,0.5024285989524275,,2019,0,False,,-0.015
lbfgs,l2,False,0.3896300931523784,70.441,False,3.588,99,auto,,,2019,0,True,,0.084
liblinear,l1,False,0.9996656429695648,27.374,True,2.282,105,ovr,,,2019,0,False,,0.102
sag,l2,False,0.908,30.49,True,3.588,103,auto,,,2019,0,True,,-0.119
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.7578463822613826,,2019,0,True,,0.105
saga,l2,False,0.282,94.24386241247521,True,1.585,104,multinomial,,,2019,0,False,,0.119
saga,l1,False,0.345,53.41194649320669,False,8.926,99,auto,0.7469653891501328,,2019,0,True,,0.105
lbfgs,none,False,0.224,59.07,True,0.19298249603646286,100,ovr,,,2019,0,True,,0.044
lbfgs,l2,False,0.224,59.07,True,0.19298249603646286,100,auto,,,2019,0,True,,0.044
saga,l2,False,0.282,94.24386241247521,True,1.585,105,multinomial,,,2019,0,False,,0.119
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,100,ovr,0.8256966171603538,,2019,0,False,,0.105
sag,l2,False,0.677,54.699,True,0.375,104,multinomial,,,2019,0,False,,0.012
sag,l2,False,0.908,30.49,True,3.588,103,auto,0.4822135630659161,,2019,0,True,,-0.119
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,0.3885688901501142,,2019,0,False,,0.105
lbfgs,l2,False,0.214,59.07,True,0.19298249603646286,100,auto,,,2019,0,True,,0.044
saga,l1,False,0.345,53.41194649320669,False,8.926,99,auto,0.7980594711041583,,2019,0,True,,0.105
newton-cg,none,False,0.2780248771499685,43.938,False,1.392,98,multinomial,0.6569845518861341,,2019,0,False,,0.084
liblinear,l1,False,0.908,30.49,True,3.588,103,auto,0.18196892218621108,,2019,0,True,,0.102
saga,l1,False,0.345,53.41194649320669,False,8.926,99,auto,0.5068577868511277,,2019,0,True,,0.105
liblinear,l1,False,0.476,26.565,False,7.128281626887574,103,ovr,0.2544593984833793,,2019,0,False,,0.121
saga,l1,False,0.345,53.41194649320669,False,8.926,98,auto,0.06562084327273077,,2019,0,True,,0.105
sag,l2,False,0.677,45.59179026191515,True,0.375,104,multinomial,,,2019,0,False,,0.012
liblinear,l2,False,0.596,89.331,True,0.561,104,ovr,0.8598834221214616,,2019,0,True,,0.147
lbfgs,none,False,0.7123668934243603,85.571,False,1.957,105,auto,,,2019,0,True,,0.084
liblinear,l1,False,0.335,36.022,False,7.354,104,auto,0.40807316738486077,,2019,0,True,,0.082
liblinear,l2,False,0.596,89.331,True,0.561,104,ovr,0.06225875887122312,,2019,0,False,,0.147
sag,none,False,0.745721052753264,10.673,False,9.521,97,multinomial,0.12732081293278708,,2019,0,False,,-0.015
newton-cg,none,False,0.696,70.711,True,1.779,101,auto,0.829940686628406,,2019,0,True,,0.044
saga,l2,False,0.282,94.24386241247521,True,1.585,105,multinomial,0.035933833430188966,,2019,0,False,,0.119
saga,l1,False,0.345,52.412,False,8.926,98,auto,0.4178660447962945,,2019,0,True,,0.105
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,0.49183095909626395,,2019,0,False,,0.105
liblinear,l1,False,0.918,30.49,True,3.588,103,auto,0.8633251831082008,,2019,0,True,,0.102
liblinear,l1,False,0.476,26.565,False,7.128281626887574,103,ovr,0.7171887463451895,,2019,0,False,,0.121
lbfgs,none,False,0.3896300931523784,70.441,False,3.588,99,auto,,,2019,0,True,,0.084
liblinear,l1,False,0.596,89.331,True,0.661,104,ovr,0.9867059242186832,,2019,0,False,,0.093
saga,elasticnet,False,0.329,27.874,False,8.247,102,ovr,0.6117708643248599,,2019,0,False,,0.105
lbfgs,none,False,0.214,59.07,True,0.19298249603646286,100,auto,,,2019,0,False,,0.044
liblinear,l1,False,0.03657509268060322,49.10423370403838,False,3.899,103,ovr,0.04703291581184044,,2019,0,False,,0.083
liblinear,l1,False,0.335,36.022,False,7.354,104,auto,0.4708892090480652,,2019,0,True,,0.082
sag,none,False,0.848,80.178,False,7.615,105,auto,0.15136775389483625,,2019,0,False,,-0.125
lbfgs,l2,False,0.214,59.07,True,0.19298249603646286,100,auto,,,2019,0,False,,0.044
liblinear,l1,False,0.918,6.335709703550833,True,3.588,103,auto,0.6299662912183356,,2019,0,True,,0.102
liblinear,l2,False,0.8604991168854476,56.234,True,9.909,102,ovr,0.10529282465636491,,2019,0,False,,0.147
liblinear,l1,False,0.596,12.144728335726075,True,0.661,104,ovr,0.3466679766399683,,2019,0,False,,0.093
lbfgs,l2,False,0.4,70.441,False,3.588,99,auto,,,2019,0,True,,0.084
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,0.49031967752424566,,2019,0,False,,0.105
lbfgs,none,False,0.4,70.441,False,3.588,99,auto,,,2019,0,True,,0.084
liblinear,l1,False,0.03657509268060322,49.10423370403838,False,3.899,103,ovr,0.8812766154122413,,2019,0,False,,0.083
sag,l2,False,0.736,84.918,False,0.979,95,ovr,0.6101197429062234,,2019,0,False,,-0.125
sag,l2,False,0.9227982579236096,36.886,True,1.115824425354393,101,multinomial,0.4671884150380703,,2019,0,True,,0.012
lbfgs,none,False,0.5691918097593757,59.07,True,0.19298249603646286,100,auto,,,2019,0,False,,0.044
liblinear,l1,False,0.476,26.565,False,7.128281626887574,103,ovr,0.12432379252825243,,2019,0,False,,0.121
lbfgs,l2,False,0.476,26.565,False,7.128281626887574,103,ovr,0.622037442746657,,2019,0,False,,0.084
liblinear,l1,False,0.596,12.144728335726075,True,0.661,104,ovr,0.7885664913738635,,2019,0,False,,0.093
liblinear,l2,False,0.596,12.144728335726075,True,0.661,104,ovr,0.9117833181295222,,2019,0,False,,0.147
liblinear,l1,False,0.918,6.335709703550833,True,3.588,103,auto,0.9168874080910093,,2019,0,True,,0.102
saga,l1,False,0.439,87.218330997712,False,0.208,105,multinomial,,,2019,0,False,,0.121
liblinear,l2,False,0.744,51.093851763530566,False,8.663,104,ovr,,,2019,0,True,,0.147
liblinear,l1,False,0.918,6.335709703550833,False,3.588,103,auto,0.681006446357057,,2019,0,True,,0.121
liblinear,l1,False,0.03657509268060322,49.10423370403838,False,3.899,103,ovr,0.8102508494373589,,2019,0,False,,0.083
saga,l2,False,0.282,94.24386241247521,True,1.585,105,multinomial,0.5190073092314018,,2019,0,False,,0.119
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,0.7854891493606652,,2019,0,False,,0.105
saga,elasticnet,False,0.761,7.236,False,6.36,104,ovr,0.18912746785718504,,2019,0,True,,0.105
saga,l1,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,,,2019,0,False,,0.105
liblinear,l1,False,0.606,12.144728335726075,True,0.661,104,ovr,0.7821141063572942,,2019,0,False,,0.093
liblinear,l1,False,0.918,38.936770755937424,False,3.588,103,auto,0.756616221297365,,2019,0,True,,0.121
lbfgs,none,False,0.476,26.565,False,7.128281626887574,103,ovr,0.7895587282777832,,2019,0,False,,0.084
liblinear,l1,False,0.8026652964823835,38.936770755937424,False,3.588,103,auto,0.07533958521856021,,2019,0,True,,0.121
sag,none,False,0.848,80.178,False,7.615,105,auto,,,2019,0,False,,-0.125
liblinear,l1,False,0.03657509268060322,49.10423370403838,False,3.899,103,ovr,0.04464090542441246,,2019,0,False,,0.083
lbfgs,l2,False,0.5691918097593757,59.07,True,0.093,100,auto,,,2019,0,False,,0.044
liblinear,l1,False,0.8026652964823835,38.936770755937424,False,3.588,103,auto,0.4861651007487351,,2019,0,False,,0.121
saga,l1,False,0.345,52.412,False,4.43106700990434,98,auto,0.9010713996489047,,2019,0,True,,0.105
newton-cg,l2,False,0.223,99.837,False,7.38,100,ovr,0.6665111524556335,,2019,0,False,,0.084
sag,none,False,0.848,74.7469689405134,False,7.615,105,auto,,,2019,0,True,,-0.125
lbfgs,none,False,0.476,26.565,False,7.028,103,ovr,0.09347621929900818,,2019,0,False,,0.084
saga,elasticnet,False,0.761,7.236,False,6.36,104,auto,0.8193942150822732,,2019,0,True,,0.104
liblinear,l1,False,0.9794661345744363,49.10423370403838,False,3.899,103,ovr,0.8887720676319878,,2019,0,False,,0.121
saga,l1,False,0.345,52.412,False,4.43106700990434,98,auto,0.7793957106948857,,2019,0,True,,0.105
liblinear,l1,False,0.606,12.144728335726075,False,0.661,104,ovr,0.6985024327316249,,2019,0,False,,0.121
saga,l2,False,0.282,94.24386241247521,True,1.585,105,multinomial,0.3053115900269564,,2019,0,False,,0.119
lbfgs,none,False,0.5691918097593757,59.07,True,0.093,100,auto,,,2019,0,False,,0.044
liblinear,l1,False,0.8026652964823835,38.936770755937424,False,3.588,103,ovr,0.425970248072163,,2019,0,False,,0.121
sag,none,False,0.14701587995507892,74.7469689405134,False,7.615,105,auto,,,2019,0,True,,0.064
sag,none,False,0.14701587995507892,74.7469689405134,False,7.615,105,auto,,,2019,0,False,,0.064
newton-cg,l2,False,0.747,90.041,True,9.441,95,auto,,,2019,0,True,,0.044
saga,l1,False,0.345,52.412,False,4.43106700990434,97,auto,0.41564119654091314,,2019,0,True,,0.105
liblinear,l1,False,0.8026652964823835,40.27909421439703,False,3.588,103,ovr,0.0992109880980957,,2019,0,False,,0.121
liblinear,l1,False,0.8026652964823835,40.27909421439703,False,3.588,103,auto,0.7738187324714434,,2019,0,False,,0.121
saga,l2,False,0.645,88.421,True,8.783,97,multinomial,,,2019,0,True,,0.119
liblinear,l1,False,0.5691918097593757,59.07,True,0.093,100,auto,,,2019,0,False,,0.093
liblinear,l1,False,0.793,40.27909421439703,False,3.588,103,auto,0.7342793416571158,,2019,0,False,,0.121
saga,l1,False,0.539,31.297,False,0.606,104,auto,0.03070084595190614,,2019,0,False,,0.105
sag,l2,False,0.093,95.85485904464993,True,1.656,96,ovr,,,2019,0,True,,0.051
liblinear,l1,False,0.793,40.27909421439703,False,3.588,103,auto,0.4467185991338365,,2019,0,False,,0.121
lbfgs,l2,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,,,2019,0,False,,0.084
saga,l2,False,0.282,94.24386241247521,True,1.585,104,multinomial,0.030134234552269934,,2019,0,False,,0.119
saga,l2,False,0.282,94.24386241247521,True,1.585,104,multinomial,0.72254277208884,,2019,0,False,,0.119
saga,l1,False,0.5473502436494113,52.412,False,4.43106700990434,97,auto,0.0785385396518038,,2019,0,True,,0.105
liblinear,l1,False,0.10826309830082516,12.144728335726075,False,0.6870035241550404,104,ovr,0.07032946587635569,,2019,0,False,,0.082
saga,l1,False,0.439,87.218330997712,True,0.208,105,multinomial,,,2019,0,False,,0.119
lbfgs,none,False,0.5867674001349819,95.65691286027949,False,3.94,102,ovr,,,2019,0,False,,0.084
liblinear,l1,False,0.335,36.022,False,7.354,104,auto,0.3478777272843395,,2019,0,True,,0.082
saga,l2,False,0.282,95.244,True,1.585,104,multinomial,0.009964241312966027,,2019,0,False,,0.119
saga,l1,False,0.5473502436494113,52.412,False,4.43106700990434,97,auto,0.9743235128409679,,2019,0,True,,0.105
saga,l1,False,0.5473502436494113,98.34474502854383,False,4.43106700990434,97,auto,0.8190066990688627,,2019,0,True,,0.105
liblinear,l1,False,0.9794661345744363,49.10423370403838,True,3.899,103,ovr,0.07051761147818736,,2019,0,False,,0.102
liblinear,l1,False,0.5691918097593757,59.07,True,1e-06,100,auto,,,2019,0,False,,0.088
liblinear,l1,False,0.5691918097593757,11.919530104135552,True,1e-06,100,auto,,,2019,0,False,,0.088
lbfgs,l2,False,0.753,31.809,False,3.125,97,multinomial,0.20797804000401565,,2019,0,True,,0.084
saga,l1,False,0.5473502436494113,98.34474502854383,False,4.43106700990434,97,auto,0.20479079826934998,,2019,0,True,,0.105
liblinear,l1,False,0.793,40.27909421439703,False,3.588,103,auto,0.6737591455288341,,2019,0,False,,0.121
saga,l1,False,0.5473502436494113,98.34474502854383,False,4.43106700990434,97,auto,0.9382622681625481,,2019,0,True,,0.105
liblinear,l1,False,0.5691918097593757,11.919530104135552,True,1e-06,100,auto,0.12318812122923739,,2019,0,False,,0.088
lbfgs,none,False,0.476,26.565,False,7.028,103,ovr,0.3691301471700257,,2019,0,False,,0.084
lbfgs,none,False,0.5867674001349819,95.65691286027949,False,3.94,96,ovr,,,2019,0,False,,0.084
saga,l2,False,0.282,95.244,True,1.585,104,multinomial,0.6048482375805311,,2019,0,True,,0.119
sag,l2,False,0.282,95.244,True,1.585,104,multinomial,0.8591756086192088,,2019,0,True,,0.095
sag,l2,False,0.677,45.59179026191515,True,0.375,105,multinomial,,,2019,0,False,,0.012
liblinear,l1,False,0.5691918097593757,11.919530104135552,True,1e-06,100,auto,0.11239103583018406,,2019,0,False,,0.088
lbfgs,none,False,0.009,33.405,False,3.525,97,multinomial,0.9591715206073138,,2019,0,False,,0.084
liblinear,l1,False,0.9794661345744363,49.10423370403838,True,3.899,104,ovr,0.13015769442868408,,2019,0,False,,0.102
liblinear,l1,False,0.044,38.647,True,1.846,97,ovr,,,2019,0,False,,0.073
liblinear,l1,False,0.793,40.27909421439703,False,3.588,103,auto,,,2019,0,False,,0.121
liblinear,l1,False,0.8604991168854476,56.234,True,9.909,102,ovr,0.36223986994484925,,2019,0,True,,0.102
sag,none,False,0.14701587995507892,74.7469689405134,False,7.515,105,auto,,,2019,0,False,,0.064
sag,l2,False,0.282,95.244,True,1.585,104,multinomial,0.29263198596497353,,2019,0,True,,0.095
liblinear,l1,False,0.9996656429695648,27.374,True,2.282,105,ovr,,,2019,0,True,,0.102
newton-cg,l2,False,0.794,59.089,True,1.316,95,multinomial,0.9371268442154698,,2019,0,True,,0.044
sag,l2,False,0.282,95.244,True,1.585,104,multinomial,0.6359157065077434,,2019,0,True,,0.095
liblinear,l1,False,0.9794661345744363,49.10423370403838,False,3.899,104,ovr,0.5808493815940804,,2019,0,False,,0.121
saga,l1,False,0.39677529942202194,87.218330997712,False,0.208,105,multinomial,,,2019,0,False,,0.121
sag,l2,False,0.282,94.244,True,1.585,104,multinomial,0.15640306008300875,,2019,0,True,,0.095
