solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
lbfgs,none,False,0.011,4.286,False,8.555,102,ovr,,,2019,0,False,,0.014
lbfgs,none,False,0.011,4.286,False,8.555,102,auto,,,2019,0,False,,0.014
lbfgs,none,False,0.011,4.286,False,8.555,103,ovr,,,2019,0,False,,0.014
liblinear,l2,False,0.099,79.664,False,1.438,104,auto,0.24926593702608368,,2019,0,False,,0.005
lbfgs,none,False,0.989,27.623,False,4.477,102,ovr,0.9059179324576468,,2019,0,True,,0.014
lbfgs,none,False,0.011,4.286,False,8.455,103,ovr,,,2019,0,False,,0.014
sag,l2,False,0.8038084232384735,32.718,False,3.3788419030103407,101,auto,0.1527857050123521,,2019,0,True,,-0.044
sag,none,False,0.07791624147864444,32.718,False,5.513347392242424,100,auto,0.9791304026824705,,2019,0,True,,-0.013
lbfgs,none,False,0.011,4.286,True,8.455,103,ovr,,,2019,0,False,,0.019
saga,elasticnet,False,0.07791624147864444,32.718,False,5.513347392242424,100,auto,0.4567443949533865,,2019,0,True,,-0.037
saga,elasticnet,False,0.07791624147864444,32.718,False,5.513347392242424,100,multinomial,0.7556946497581077,,2019,0,True,,-0.015
saga,elasticnet,False,0.07791624147864444,32.718,False,5.513347392242424,100,multinomial,0.14153412267278787,,2019,0,True,,-0.015
lbfgs,none,False,0.011,4.286,True,8.455,97,ovr,,,2019,0,False,,0.018
saga,elasticnet,False,0.07791624147864444,32.718,False,5.513347392242424,100,multinomial,0.26039554069211224,,2019,0,True,,-0.015
saga,elasticnet,False,0.07791624147864444,32.718,False,4.431783829349177,100,multinomial,0.49208778155656896,,2019,0,True,,-0.015
liblinear,l1,False,0.011,4.286,True,8.455,97,ovr,,,2019,0,False,,0.016
saga,elasticnet,False,0.07791624147864444,32.718,False,4.431783829349177,100,multinomial,0.7739608710908731,,2019,0,True,,-0.015
liblinear,l2,False,0.398,86.247,True,1.962,103,ovr,,,2019,0,False,,-0.008
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,100,multinomial,0.38020937107910835,,2019,0,True,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,100,multinomial,0.9887999087425814,,2019,0,True,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,101,multinomial,0.19024057396871596,,2019,0,True,,-0.015
saga,elasticnet,False,0.011,4.286,True,8.455,97,ovr,0.5236731028402336,,2019,0,False,,0.005
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,101,multinomial,0.4134190905720645,,2019,0,False,,-0.015
saga,elasticnet,False,0.011,4.286,True,8.455,97,ovr,0.9276726501416124,,2019,0,False,,0.005
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,101,multinomial,0.9511358766576812,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,102,multinomial,0.08513853116234771,,2019,0,False,,-0.015
sag,none,False,0.668,62.944801602884915,False,9.327190303090207,98,multinomial,0.8699144574751027,,2019,0,True,,-0.031
sag,l2,False,0.668,62.944801602884915,False,9.427,98,multinomial,0.35424421245488613,,2019,0,True,,-0.031
sag,l2,False,0.668,62.944801602884915,True,9.427,98,multinomial,0.7396355774016584,,2019,0,True,,-0.02
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,102,multinomial,0.9078716698650612,,2019,0,False,,-0.015
sag,none,False,0.0008614325545880268,62.944801602884915,True,9.427,98,multinomial,0.9010939642509495,,2019,0,True,,0.018
sag,none,False,0.0008614325545880268,62.944801602884915,True,9.427,98,multinomial,0.9796816885528958,,2019,0,True,,0.018
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,102,multinomial,0.6947471579589403,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,103,multinomial,0.639445513889326,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,103,multinomial,0.9873214386552349,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,103,multinomial,0.6309161571562747,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,False,4.431783829349177,103,multinomial,0.3506996424293086,,2019,0,False,,-0.015
saga,elasticnet,False,0.07791624147864444,33.718,True,4.431783829349177,103,multinomial,0.868334957501393,,2019,0,False,,-0.01
saga,elasticnet,False,0.07791624147864444,70.18142629844675,True,4.431783829349177,103,multinomial,0.5855045703909341,,2019,0,False,,-0.01
saga,elasticnet,False,0.0008614325545880268,62.944801602884915,True,9.427,98,multinomial,0.667778494382103,,2019,0,True,,0.015
saga,elasticnet,False,0.0008614325545880268,61.945,True,9.427,98,multinomial,0.3339827583786652,,2019,0,True,,0.015
newton-cg,l2,False,0.415,56.757,True,9.36,96,auto,0.8892946169173498,,2019,0,True,,0.019
saga,elasticnet,False,0.07791624147864444,70.18142629844675,True,4.431783829349177,103,multinomial,0.8827833986822738,,2019,0,False,,-0.01
saga,elasticnet,False,0.07791624147864444,70.18142629844675,True,4.431783829349177,103,ovr,0.2239090383147052,,2019,0,False,,-0.032
saga,elasticnet,False,0.068,70.18142629844675,True,4.431783829349177,103,ovr,0.3194180433950137,,2019,0,False,,-0.028
saga,elasticnet,False,0.068,70.18142629844675,True,4.332,103,ovr,0.07785622384838065,,2019,0,False,,-0.028
saga,elasticnet,False,0.0008614325545880268,61.945,True,9.427,97,multinomial,0.14422273841802136,,2019,0,True,,0.015
saga,elasticnet,False,0.068,70.18142629844675,True,4.332,103,ovr,0.6535272141979228,,2019,0,False,,-0.028
saga,elasticnet,False,0.0008614325545880268,61.945,False,9.427,97,multinomial,0.8971732023216653,,2019,0,True,,0.01
saga,elasticnet,False,0.068,70.18142629844675,True,4.332,103,ovr,0.39645657406540546,,2019,0,False,,-0.028
saga,none,False,0.068,70.18142629844675,True,4.332,103,ovr,0.9728191120403511,,2019,0,False,,-0.028
lbfgs,l2,False,0.0008614325545880268,61.945,False,9.427,97,multinomial,,,2019,0,True,,0.013
lbfgs,l2,False,0.0008614325545880268,60.945,False,9.427,97,multinomial,,,2019,0,True,,0.013
saga,none,False,0.068,70.18142629844675,True,4.332,102,ovr,0.52002777520295,,2019,0,False,,-0.028
saga,none,False,0.068,70.18142629844675,True,4.332,102,ovr,0.6888390667631812,,2019,0,False,,-0.028
saga,none,False,0.058,70.18142629844675,True,4.332,102,ovr,0.5973556998585227,,2019,0,False,,-0.022
saga,none,False,0.058,70.18142629844675,True,4.332,102,ovr,0.46521135818338644,,2019,0,False,,-0.022
lbfgs,none,False,0.16,42.062,True,2.35,103,ovr,0.9398448309617106,,2019,0,False,,0.019
saga,none,False,0.058,70.18142629844675,False,4.332,102,ovr,0.7251533143298797,,2019,0,False,,-0.025
saga,none,False,0.1407059918248306,70.18142629844675,False,4.232,102,ovr,0.3978434882828167,,2019,0,False,,-0.043
saga,l2,False,0.1407059918248306,70.18142629844675,False,4.232,102,ovr,,,2019,0,False,,-0.043
saga,l2,False,0.1407059918248306,83.79843363585164,False,4.232,102,ovr,,,2019,0,False,,-0.043
lbfgs,l2,False,0.0008614325545880268,60.945,False,9.427,96,multinomial,,,2019,0,True,,0.014
saga,l2,False,0.131,83.79843363585164,False,4.232,102,ovr,,,2019,0,False,,-0.043
saga,l1,False,0.131,83.79843363585164,False,4.232,102,ovr,0.1969514727942988,,2019,0,True,,-0.043
newton-cg,l2,False,0.03,83.125,False,4.434,103,ovr,0.5011775257432625,,2019,0,True,,0.014
saga,l1,False,0.131,83.79843363585164,False,4.232,102,multinomial,0.2594749159787696,,2019,0,True,,-0.025
liblinear,l2,False,0.806256582725034,4.286,False,5.934444886401822,97,ovr,,,2019,0,True,,-0.058
lbfgs,none,False,0.0008614325545880268,60.945,False,4.781956304458593,96,multinomial,,,2019,0,True,,0.013
lbfgs,l2,False,0.0008614325545880268,60.945,False,4.781956304458593,95,multinomial,,,2019,0,True,,0.014
saga,elasticnet,False,0.0008614325545880268,60.945,False,4.781956304458593,95,multinomial,0.21136857794998254,,2019,0,True,,0.01
saga,l1,False,0.131,83.79843363585164,True,4.232,102,multinomial,0.06603888894912457,,2019,0,True,,-0.02
saga,l1,False,0.131,83.79843363585164,True,4.232,102,multinomial,0.5565837276873814,,2019,0,True,,-0.02
saga,l1,False,0.131,83.79843363585164,True,4.232,102,multinomial,0.9734762733737371,,2019,0,True,,-0.02
liblinear,l2,False,0.373337928544631,4.286,False,5.934444886401822,97,ovr,,,2019,0,True,,-0.024
lbfgs,l2,False,0.189,42.903,False,7.266,96,auto,,,2019,0,False,,0.013
saga,l1,False,0.131,83.79843363585164,True,4.232,102,multinomial,0.606103266910296,,2019,0,True,,-0.02
saga,l1,False,0.131,83.79843363585164,True,4.232,102,multinomial,0.13266431337953566,,2019,0,True,,-0.02
liblinear,l1,False,0.373337928544631,4.286,False,5.934444886401822,97,ovr,,,2019,0,True,,-0.044
saga,none,False,0.0008614325545880268,60.945,False,4.781956304458593,95,multinomial,,,2019,0,True,,0.01
saga,l1,False,0.131,84.798,True,4.232,102,multinomial,0.008238753082110861,,2019,0,True,,-0.02
sag,none,False,0.029,52.65,False,3.835,97,auto,0.22027105864581198,,2019,0,False,,-0.0
saga,l1,False,0.131,84.798,False,4.232,102,multinomial,0.8130924364858065,,2019,0,True,,-0.025
saga,l1,False,0.141,84.798,False,4.232,102,multinomial,0.22697799169899535,,2019,0,True,,-0.032
saga,l1,False,0.141,84.798,False,4.232,102,multinomial,0.3205447544385106,,2019,0,False,,-0.032
saga,l1,False,0.141,84.798,False,4.232,102,multinomial,0.5749766498751105,,2019,0,False,,-0.032
saga,none,False,0.0008614325545880268,60.945,False,4.781956304458593,95,ovr,,,2019,0,True,,0.004
saga,l1,False,0.141,84.798,False,4.232,102,multinomial,0.6134814614593491,,2019,0,True,,-0.032
liblinear,l1,False,0.373337928544631,4.286,False,5.934444886401822,96,ovr,,,2019,0,True,,-0.044
saga,l1,False,0.141,84.798,False,4.232,102,multinomial,0.9643694038610294,,2019,0,True,,-0.032
saga,l1,False,0.141,85.798,False,4.232,102,multinomial,0.3537425598910321,,2019,0,True,,-0.032
saga,l1,False,0.141,85.798,False,4.232,102,multinomial,0.17901629733380153,,2019,0,True,,-0.032
saga,l1,False,0.141,85.798,False,4.232,102,multinomial,0.40140814214670695,,2019,0,True,,-0.032
saga,l1,False,0.141,85.798,False,4.232,103,multinomial,0.7735713569532876,,2019,0,True,,-0.032
liblinear,l2,True,0.383,4.286,False,5.934444886401822,96,ovr,,,2019,0,True,,-0.004
saga,elasticnet,False,0.0008614325545880268,60.945,False,4.781956304458593,95,ovr,0.23685102505003686,,2019,0,True,,0.004
saga,l1,False,0.141,85.798,False,4.232,103,multinomial,0.38140786591900777,,2019,0,True,,-0.032
saga,elasticnet,False,0.0008614325545880268,60.945,False,4.781956304458593,95,ovr,0.9215272878999979,,2019,0,False,,0.004
liblinear,l1,False,0.383,4.286,False,5.934444886401822,95,ovr,,,2019,0,True,,-0.044
liblinear,l2,True,0.373,4.286,False,5.934444886401822,95,ovr,,,2019,0,True,,0.001
saga,l1,False,0.141,43.40373816216836,False,4.232,103,multinomial,0.7142922735462646,,2019,0,True,,-0.032
saga,l1,False,0.141,43.40373816216836,False,4.232,98,multinomial,0.4254562015071075,,2019,0,True,,-0.032
saga,l2,False,0.141,43.40373816216836,False,4.232,98,multinomial,0.3909025127981892,,2019,0,True,,-0.032
saga,elasticnet,False,0.0008614325545880268,60.945,False,4.781956304458593,95,ovr,0.13829395508854714,,2019,0,False,,0.004
saga,l2,False,0.141,43.40373816216836,False,4.232,98,multinomial,0.5087455820723081,,2019,0,True,,-0.032
saga,l2,False,0.141,43.40373816216836,False,4.232,98,auto,0.14487626946893728,,2019,0,True,,-0.043
saga,l2,False,0.141,43.40373816216836,False,4.232,98,auto,0.04233694795531395,,2019,0,True,,-0.043
saga,elasticnet,False,0.0008614325545880268,60.945,False,9.58023646902386,95,ovr,0.06810493744882518,,2019,0,False,,0.004
saga,none,False,0.0008614325545880268,60.945,False,9.58023646902386,95,ovr,,,2019,0,False,,0.004
saga,l2,False,0.141,43.40373816216836,False,4.232,98,multinomial,0.6972760221261008,,2019,0,True,,-0.032
saga,l2,False,0.141,43.40373816216836,False,4.232,98,multinomial,0.008411005821459039,,2019,0,False,,-0.032
saga,l2,False,0.141,43.40373816216836,False,6.627518277014961,98,multinomial,0.45010279631644157,,2019,0,False,,-0.032
saga,l2,False,0.141,98.39464533591108,False,6.627518277014961,98,multinomial,0.7764126966884016,,2019,0,False,,-0.032
saga,none,False,0.011,60.945,False,9.58023646902386,95,ovr,,,2019,0,False,,0.002
saga,l2,False,0.141,98.39464533591108,True,6.627518277014961,98,multinomial,0.2556394072186263,,2019,0,False,,-0.029
sag,none,False,0.373,5.286,True,6.034,104,ovr,0.1995298911172554,,2019,0,True,,-0.041
saga,elasticnet,False,0.141,98.39464533591108,True,6.627518277014961,98,multinomial,0.0034505299115896726,,2019,0,False,,-0.029
saga,elasticnet,False,0.141,98.39464533591108,True,6.728,98,multinomial,0.7475253793410214,,2019,0,False,,-0.029
saga,none,False,0.011,60.945,False,9.58023646902386,97,ovr,,,2019,0,False,,0.002
saga,elasticnet,False,0.141,98.39464533591108,True,6.728,98,multinomial,0.46968274519796815,,2019,0,False,,-0.029
saga,elasticnet,False,0.141,98.39464533591108,True,6.728,98,multinomial,0.20347231744209127,,2019,0,False,,-0.029
saga,l2,False,0.593,17.37,True,9.695,104,multinomial,0.4408534861073037,,2019,0,False,,-0.034
sag,none,False,0.011,60.945,False,9.58023646902386,97,ovr,,,2019,0,False,,0.004
liblinear,l1,False,0.876,8.574,True,4.415,101,auto,,,2019,0,True,,-0.038
sag,l2,False,0.011,60.945,False,9.58023646902386,97,ovr,0.7534264079634976,,2019,0,False,,0.004
sag,none,False,0.011,60.945,False,9.58023646902386,97,ovr,0.21329468530542284,,2019,0,False,,0.004
lbfgs,none,False,0.134,21.768,False,8.172,95,multinomial,,,2019,0,True,,0.013
sag,l2,False,0.011,60.945,True,9.58023646902386,97,ovr,0.16736729032681663,,2019,0,False,,0.009
saga,l2,False,0.6942411923727757,97.395,True,6.828,97,multinomial,0.15194883624818645,,2019,0,True,,-0.034
sag,none,False,0.011,60.945,True,9.58023646902386,97,ovr,0.07449026579393703,,2019,0,True,,0.009
saga,l2,False,0.6942411923727757,97.395,False,6.828,97,multinomial,0.7291747812723104,,2019,0,True,,-0.038
sag,none,False,0.011,60.945,True,9.58023646902386,97,ovr,0.851812215455031,,2019,0,False,,0.009
sag,l2,False,0.011,60.945,True,9.58023646902386,97,ovr,0.7741063662557924,,2019,0,False,,0.009
saga,l2,False,0.6942411923727757,97.395,False,6.828,97,multinomial,0.33465730095937685,,2019,0,True,,-0.038
saga,l2,False,0.6942411923727757,97.395,False,6.828,97,multinomial,0.7947143471210611,,2019,0,True,,-0.038
saga,l2,False,0.6942411923727757,97.395,False,6.828,97,multinomial,0.7685327350633887,,2019,0,True,,-0.038
sag,l2,False,0.011,60.945,True,9.58023646902386,97,ovr,0.6247128563031139,,2019,0,False,,0.009
saga,l2,False,0.44634610346936254,97.395,False,6.828,97,multinomial,0.42587755480559575,,2019,0,True,,-0.038
saga,l2,False,0.44634610346936254,97.395,False,6.828,97,multinomial,,,2019,0,True,,-0.038
sag,l2,False,0.001,60.945,True,9.58023646902386,97,ovr,0.8937355903993679,,2019,0,False,,0.015
saga,l2,False,0.44634610346936254,97.395,False,6.928,97,multinomial,,,2019,0,True,,-0.038
lbfgs,l2,False,0.977,63.885,False,7.148,100,ovr,0.04854700415547941,,2019,0,False,,0.013
sag,none,False,0.001,60.945,True,9.58023646902386,96,ovr,0.5766623695220284,,2019,0,False,,0.015
saga,l2,False,0.44634610346936254,97.395,False,7.028,97,multinomial,,,2019,0,True,,-0.038
saga,l2,False,0.44634610346936254,97.395,False,7.028,97,multinomial,0.7476779293463116,,2019,0,True,,-0.038
sag,none,False,0.001,60.945,True,9.58023646902386,96,ovr,0.15508085008297678,,2019,0,False,,0.015
saga,l2,False,0.44634610346936254,97.395,False,7.028,97,multinomial,0.24002799858366586,,2019,0,False,,-0.038
sag,l2,False,0.001,60.945,True,9.58023646902386,96,ovr,0.9072091247568276,,2019,0,False,,0.015
saga,l2,False,0.44634610346936254,97.395,False,7.028,97,multinomial,0.46665019232841143,,2019,0,False,,-0.038
saga,l2,False,0.44634610346936254,97.395,False,7.128,97,multinomial,0.23523784274898762,,2019,0,False,,-0.038
saga,l2,False,0.44634610346936254,97.395,False,7.128,98,multinomial,0.9601013942586916,,2019,0,False,,-0.038
sag,none,False,0.001,60.945,False,9.58023646902386,96,ovr,0.3961726439715858,,2019,0,False,,0.01
saga,l2,False,0.9487941017897511,97.395,False,7.128,98,multinomial,0.48270130147283585,,2019,0,False,,-0.038
sag,none,False,0.011,60.945,False,9.58023646902386,96,ovr,0.2570663618716367,,2019,0,False,,0.004
saga,l2,False,0.9487941017897511,97.395,False,7.128,99,multinomial,0.5271233364553242,,2019,0,False,,-0.038
saga,l2,False,0.9487941017897511,97.395,False,7.128,99,multinomial,0.9161055254284165,,2019,0,False,,-0.038
saga,l2,False,0.9487941017897511,97.395,False,7.128,102,multinomial,0.34522291753540046,,2019,0,False,,-0.038
sag,l2,False,0.011,60.945,False,9.58023646902386,96,ovr,,,2019,0,False,,0.004
sag,l2,False,0.011,60.945,False,9.58023646902386,96,ovr,,,2019,0,True,,0.004
saga,l2,False,0.939,97.395,False,7.128,102,multinomial,0.9259171676383318,,2019,0,False,,-0.038
saga,l2,False,0.939,97.395,False,7.128,102,multinomial,0.967179683314858,,2019,0,False,,-0.038
liblinear,l1,False,0.363,90.21,False,9.944066125425122,104,ovr,,,2019,0,True,,-0.044
saga,l2,False,0.939,35.843053229438716,False,7.128,102,multinomial,0.18594954139771658,,2019,0,False,,-0.038
liblinear,l1,False,0.363,90.21,True,9.944066125425122,104,ovr,,,2019,0,True,,-0.031
sag,none,False,0.396,57.892,False,6.079,100,multinomial,0.8532893082587648,,2019,0,True,,-0.031
lbfgs,none,False,0.363,90.21,True,9.944066125425122,104,multinomial,,,2019,0,True,,0.019
liblinear,l2,False,0.011,60.945,False,9.58023646902386,96,ovr,,,2019,0,True,,0.013
lbfgs,l2,False,0.939,36.843,False,7.598080935117655,100,ovr,0.48426937496751943,,2019,0,False,,0.014
liblinear,l2,False,0.011,60.945,False,2.395140905874304,96,ovr,,,2019,0,True,,0.013
newton-cg,l2,False,0.939,36.843,False,7.598080935117655,100,ovr,0.665145711315105,,2019,0,False,,0.014
newton-cg,l2,False,0.939,23.988063048233453,False,7.598080935117655,100,ovr,0.7962057493439391,,2019,0,False,,0.014
lbfgs,none,False,0.363,89.21,True,9.944066125425122,104,multinomial,,,2019,0,True,,0.019
newton-cg,l2,False,0.939,23.988063048233453,True,7.598080935117655,100,ovr,0.8794329654128652,,2019,0,False,,0.018
newton-cg,l2,False,0.939,23.988063048233453,True,7.598080935117655,100,ovr,0.16539697482112947,,2019,0,False,,0.018
newton-cg,l2,False,0.939,23.988063048233453,False,7.598080935117655,100,ovr,0.6905447008318467,,2019,0,False,,0.014
newton-cg,l2,False,0.939,24.988,False,7.598080935117655,100,ovr,0.5357823706876378,,2019,0,False,,0.014
newton-cg,l2,False,0.939,24.988,False,7.598080935117655,100,ovr,0.027895314315311226,,2019,0,False,,0.014
newton-cg,l2,False,0.939,24.988,True,7.598080935117655,100,ovr,0.13900029914367118,,2019,0,False,,0.018
newton-cg,l2,False,0.939,24.988,True,7.498,100,ovr,0.9902601550150549,,2019,0,False,,0.018
lbfgs,l2,False,0.363,89.21,True,9.944066125425122,99,multinomial,,,2019,0,True,,0.018
newton-cg,l2,False,0.939,24.988,True,3.300131962085449,100,ovr,0.3345924485579238,,2019,0,False,,0.018
newton-cg,l2,False,0.939,24.988,True,3.300131962085449,100,ovr,0.6364871393123959,,2019,0,False,,0.018
sag,none,False,0.043,20.397,False,5.933,97,auto,,,2019,0,False,,-0.004
liblinear,l1,False,0.315,99.109,False,7.829,97,auto,0.5688549674981952,,2019,0,True,,-0.019
liblinear,l2,False,0.011,60.945,False,5.264419645476453,96,ovr,,,2019,0,True,,0.013
newton-cg,l2,False,0.939,24.988,False,3.300131962085449,100,ovr,0.376386710235442,,2019,0,False,,0.014
newton-cg,l2,False,0.939,24.988,False,3.300131962085449,100,ovr,0.8786543234720607,,2019,0,False,,0.014
liblinear,l2,True,0.011,60.945,False,5.264419645476453,96,ovr,,,2019,0,True,,-0.007
liblinear,l1,False,0.011,60.945,False,5.264419645476453,96,ovr,,,2019,0,True,,0.012
liblinear,l1,False,0.926108965112686,60.945,False,5.264419645476453,96,ovr,,,2019,0,True,,-0.044
newton-cg,l2,False,0.939,24.988,False,3.300131962085449,100,ovr,0.9758044595508848,,2019,0,True,,0.014
lbfgs,l2,False,0.363,89.21,True,9.944066125425122,99,multinomial,,,2019,0,False,,0.018
newton-cg,l2,False,0.939,23.988,False,3.300131962085449,100,ovr,0.2632411822700448,,2019,0,True,,0.014
newton-cg,l2,False,0.939,23.988,False,3.300131962085449,100,ovr,0.43063470827890027,,2019,0,True,,0.014
newton-cg,l2,False,0.939,23.988,False,3.300131962085449,100,ovr,0.9108354996633894,,2019,0,False,,0.014
newton-cg,l2,False,0.939,23.988,False,3.300131962085449,100,ovr,0.9126885219209807,,2019,0,False,,0.014
newton-cg,l2,False,0.939,23.988,False,7.42286588501499,100,ovr,0.8880931283632881,,2019,0,False,,0.014
newton-cg,l2,False,0.939,23.988,False,7.523,100,ovr,0.6646880222517086,,2019,0,False,,0.014
liblinear,l1,False,0.926108965112686,60.945,False,5.264419645476453,103,ovr,,,2019,0,True,,-0.044
newton-cg,l2,False,0.939,23.988,False,7.523,100,ovr,0.32007353198436095,,2019,0,False,,0.014
newton-cg,l2,False,0.939,23.988,False,7.523,100,ovr,0.6629875385744117,,2019,0,False,,0.014
newton-cg,l2,False,0.929,23.988,False,7.523,100,ovr,0.9115743824495176,,2019,0,False,,0.014
